chest_accelerometer_x,chest_accelerometer_y,ECG,Left_ankle_acceleration_x,Left_ankle_acceleration_y,class
-9.856,-1.6438,-0.53585,-18.938,-18.748,running
-19.507,6.6396,-0.9084200000000001,24.982,-18.848,running
-21.941,6.1616,0.56515,-5.7901,-18.831,running
-21.773000000000003,-2.2832,2.6918,8.9166,-14.724,running
-21.869,-0.51394,2.6541,1.7014,-12.129000000000001,running
-21.811,-2.8983,1.5782,-3.0213,-6.3071,running
-17.941,-2.4656,0.99634,-4.2755,1.0881,running
-16.018,-1.6237,0.6112,-1.972,6.8791,running
-12.677,1.5306,0.16327,-2.4212,8.7703,running
-7.1093,3.4441,0.7326,11.579,7.3636,running
-3.2499,1.8866,-0.3349,-5.0804,5.9689,running
0.49953000000000003,-0.7340300000000001,-0.39350999999999997,-8.1564,5.2892,running
5.9493,0.008037899999999999,-0.35165,-10.526,3.9298,running
5.6182,1.4113,-0.18001,2.9929,2.5774,running
3.7365,3.0735,-0.72004,6.8273,3.2265,running
-0.31164000000000003,3.4606,-1.1345,6.2822,3.7909,running
-0.18930999999999998,1.8898,-0.63213,3.7623,4.0377,running
1.2908,0.10878,0.61957,0.1414,5.6738,running
-0.31084,-0.11434000000000001,2.3401,-0.53768,9.1863,running
-2.5203,6.3172,2.9178,-1.8517,12.413,running
-12.306,6.2002,2.068,-2.8762,15.998,running
-21.649,-11.502,3.5835,-2.8996,21.233,running
-21.820999999999998,-1.8932,3.3532,-5.3861,20.425,running
-22.169,9.4747,2.7462,-3.9194,17.337,running
-21.968000000000004,3.4667,1.8629,-1.9032,14.505999999999998,running
-21.914,0.7415,0.9209799999999999,-4.3729,-1.7347,running
-18.757,8.5698,0.5191,-3.781,-18.887999999999998,running
-14.247,1.7582,1.8964,-4.7701,-18.81,running
-11.530999999999999,-0.7135699999999999,0.39350999999999997,-4.0876,-16.269000000000002,running
-4.7591,-1.4379,0.8916799999999999,-4.5442,-18.714000000000002,running
0.15250999999999998,-1.5647,0.53166,-7.3066,-18.022000000000002,running
5.4649,-2.5393,0.18001,-11.09,-17.795,running
3.2974,-0.7271,0.062794,-13.724,-18.590999999999998,running
2.0708,-1.0155,-0.3977,-19.352999999999998,-18.574,running
0.37711,-1.6839,0.17582,-19.008,-15.652999999999999,running
-0.11703,-1.2193,0.29304,-18.814,-15.687000000000001,running
1.4562,-0.084473,0.23025,-18.773,-18.012999999999998,running
1.1036,-0.13121,-0.10465999999999999,-8.9695,-18.575,running
-2.6637,-4.1876,0.28885,7.1927,-18.235,running
-10.001,4.0791,-0.25536,-19.362000000000002,-17.677,running
-19.851,6.1657,0.16745,-17.465,-16.83,running
-21.819000000000003,-1.9818,2.6415,-9.4048,-17.462,running
-21.851,-1.3762,2.0722,-18.451,-17.012,running
-21.756999999999998,-6.0803,1.1177,-13.96,-15.769,running
-21.835,-3.1968,0.23025,-13.907,-7.8876,running
-17.294,-3.5052,1.147,-9.0408,-4.7607,running
-16.149,-1.1575,-0.020931,-2.8335,-2.2524,running
-14.237,-0.27146,0.46468000000000004,-2.7024,2.0181,running
-11.567,-0.92576,0.95029,16.367,3.3245,running
-4.8429,0.73174,0.5232899999999999,1.3446,2.7003,running
1.2884,1.2371,-0.0041863,-10.585999999999999,1.4781,running
4.9418,2.9092,0.28048,-18.68,0.95985,running
4.3335,1.5046,-0.5525899999999999,-8.8998,0.8648100000000001,running
1.7357,0.59049,-0.64887,0.57594,1.3435,running
-0.23417,2.1123,-0.34328000000000003,3.5127,2.4996,running
-0.24825999999999998,4.3322,-0.15489,1.4379,5.2863,running
-2.4627,1.4158,0.20931,1.0597,10.705,running
-0.44828999999999997,-1.8281,0.67818,-0.18889,18.895,running
-0.75579,6.4763,0.66981,-4.3915,21.744,running
-7.87,-0.43782,0.23861999999999997,-6.5653,18.648,running
-21.631,-11.399000000000001,2.562,-4.9964,15.808,running
-21.98,5.0718,3.3993,-4.5653,14.264000000000001,running
-22.146,12.843,1.8127,-4.368,5.8345,running
-20.943,10.799000000000001,0.77028,-3.5379,-16.413,running
-20.741,8.2392,0.80377,-5.4516,-18.834,running
-16.744,10.435,0.5525899999999999,-5.2146,-10.24,running
-13.595,2.9694,0.72423,-4.2602,-15.177999999999999,running
-12.913,-1.3415,0.90005,-3.9372,-10.515,running
-7.5047,-1.5314,1.1931,-4.5133,-9.1266,running
-0.20417000000000002,-0.90284,1.5699,-6.6811,-8.9177,running
4.7335,0.19238,0.89587,-10.863,-15.300999999999998,running
3.7294,-1.1182,0.15908,-19.211,-18.491,running
-0.69426,-4.176,0.16745,-19.363,-17.451,running
-1.2257,-4.877,-0.0041863,-19.352999999999998,-18.561,running
0.6281800000000001,-2.6211,0.2428,-18.793,-18.602999999999998,running
0.28948,-0.33255999999999997,0.37677,-17.333,-18.701,running
-2.4151,-2.4769,0.74935,-17.798,-18.796,running
-10.919,1.4965,0.72841,-19.102,-18.825,running
-19.430999999999997,5.9063,0.22186999999999998,-17.423,-18.835,running
-21.855999999999998,-0.14118,1.7666,2.7681,-18.814,running
-21.932,0.63022,1.4275,-14.331,-18.904,running
-21.874000000000002,-0.2561,0.78284,-10.182,-15.925999999999998,running
-21.846,-0.61155,0.8916799999999999,-7.4264,-11.464,running
-17.226,2.7228,-0.49817,-2.4055,-5.492000000000001,running
-13.819,5.0823,-0.2135,-3.6976,-3.2079,running
-8.3729,6.0165,-0.43537,-7.6887,-1.7935,running
-6.3751,4.614,-0.6279399999999999,-4.7258,-0.5667399999999999,running
-2.9758,0.30393000000000003,0.18001,-8.0551,-0.20145,running
2.0954,-1.7378,-0.7033,-12.638,0.80238,running
3.9014,-1.6336,-2.2187,-6.1265,1.008,running
1.5846,1.0737,-2.2857,-8.1482,1.8539,running
-0.18057,2.4626,-0.95029,4.1086,4.7205,running
-0.62359,1.8865,-0.60283,5.5341,9.03,running
-1.9769,2.8872,-0.16745,2.0717,13.837,running
-0.40066,2.861,0.58189,1.8468,18.894000000000002,running
-0.26741,1.7545,1.4526,-1.3655,18.054000000000002,running
-3.5509,7.8486,1.3773,-0.54345,13.554,running
-10.505999999999998,1.0683,0.50654,-2.3644,11.213,running
-21.708000000000002,-7.0419,1.8419999999999999,-0.95004,9.5562,running
-20.712,-3.7887,1.5113,-6.2714,8.5,running
-22.023000000000003,6.7153,1.9969,-4.227,5.981,running
-19.006,10.384,1.1387,-3.6699,0.26616999999999996,running
-19.77,11.75,1.3689,-5.2046,-13.777999999999999,running
-16.899,5.5577,1.5573,-4.1608,-15.172,running
-14.184000000000001,0.13327,1.7122,-3.7861,-4.7621,running
-16.299,-1.232,1.7289,-4.5894,-4.0987,running
-5.9995,-3.0528,1.8713,-6.7375,-5.2139,running
-1.3808,-3.6868,1.9885,-11.122,-5.7552,running
6.1586,-1.87,1.5489,-17.47,-5.0255,running
3.3235,-3.0441,2.3318,-19.364,-7.5129,running
0.73754,-5.0589,2.0973,-19.363,-10.855,running
0.6865399999999999,-3.5188,2.4197,-18.802,-13.585999999999999,running
0.19013,-1.4259,2.9095,-18.401,-13.853,running
-1.1859,-0.8043899999999999,4.0774,-17.628,-11.85,running
-8.4533,4.9867,2.9974,-19.362000000000002,-7.0404,running
-21.999000000000002,7.5438,2.0052,-17.394000000000002,-3.8403,running
-21.865,-0.66559,4.3496,0.73031,-0.24991999999999998,running
-21.863000000000003,-2.8157,3.6002,-18.869,8.2882,running
-21.861,-2.4099,3.3658,-17.641,6.6908,running
-21.808000000000003,-0.5114,2.6583,-14.187000000000001,2.0823,running
-18.334,0.053966,1.4568,-5.5433,5.2995,running
-15.9,3.0916,1.2098,-3.2205,5.2623,running
-12.654000000000002,2.8803,1.6243,-4.2344,-0.45866999999999997,running
-7.2069,4.7893,2.0638,16.974,0.51432,running
-4.8145,2.8456,1.8043,-0.19568,1.9261,running
1.6587,0.90225,1.9006,-6.8575,3.6999,running
7.0666,-0.30059,1.5029,-13.081,4.8799,running
2.7582,0.97988,0.90005,-10.290999999999999,5.9437,running
-0.7448100000000001,3.9074,1.1722,6.5633,8.9979,running
-3.0003,5.0648,1.3605,5.9023,11.847000000000001,running
-2.8055,1.8893,1.4819,3.1948,12.312999999999999,running
-2.8139999999999996,1.8117,1.9089,2.0093,13.285,running
-0.8045399999999999,-0.6823100000000001,2.1015,-0.8751700000000001,12.375,running
-3.9966,3.8718,1.7959,-0.47028000000000003,12.413,running
-11.716,-2.6037,1.6075,-2.1421,12.45,running
-21.738000000000003,-6.5342,2.1224,-2.8631,12.354000000000001,running
-21.994,5.2802,1.2684,-3.0089,12.752,running
-22.146,13.382,2.6332,-3.4491,11.474,running
-19.089000000000002,12.046,1.1847,-3.3473,0.47836000000000006,running
-13.535,7.5466,1.8880000000000001,-4.659,-18.877,running
-13.901,7.6998,2.089,-3.9559,-8.9995,running
-13.024000000000001,1.2214,2.0471,-5.5603,-12.767999999999999,running
-10.367,-3.8614,2.1936,-5.9072,-13.450999999999999,running
-6.3123,-5.0897,2.9513,-5.8062,-12.780999999999999,running
1.6133,-3.8964,2.8383,-9.1702,-18.588,running
2.5175,-0.11907000000000001,2.9513,-15.109000000000002,-18.475,running
-0.091447,-0.47817,2.4908,-19.363,-18.401,running
-0.2883,-1.7466,2.0597,-19.363,-18.521,running
-1.8858,-5.2047,2.8509,-18.954,-18.592,running
1.7857,1.1207,3.3239,-18.677,-18.658,running
5.888,3.5781,3.1062,-18.684,-18.775,running
-6.1661,1.2322,2.7588,-19.281,-18.785999999999998,running
-11.575,5.4937,2.9681,8.6897,-17.364,running
-21.546999999999997,-5.9984,2.2522,1.5661,-16.5,running
-21.763,-5.2669,1.8419999999999999,-18.948,-16.430999999999997,running
-21.927,0.90843,2.8174,-8.5038,-10.169,running
-21.945,1.2766,1.0968,-17.249000000000002,-8.9681,running
-19.893,4.2509,1.0591,-8.4042,-4.4659,running
-18.917,3.9091,0.72004,-4.8683,1.1965,running
-15.935,1.8038,0.38514,-6.7436,5.7076,running
-12.182,1.518,-0.3977,-1.1663,7.2637,running
-6.9935,1.6957,-1.3982,19.173,7.8411,running
-2.0858,1.2594,1.2266,-3.2108,8.2481,running
5.2026,-1.0407,0.075353,-7.0224,8.5073,running
8.7136,0.17685,-0.17164000000000001,-4.7332,8.9319,running
1.3457,2.4115,-0.6530600000000001,-0.96126,10.47,running
-3.8823,3.7112,-0.9293600000000001,2.8103,12.940999999999999,running
-6.6008,2.2618,-0.64887,0.44571000000000005,15.31,running
-2.8560000000000003,1.3855,0.092098,0.035827,15.26,running
1.2445,1.9179,0.19257,-0.40113000000000004,10.092,running
-9.7629,7.3346,-0.17164000000000001,-2.8002,8.04,running
-14.172,-8.5598,-0.75353,-1.9342,5.9511,running
-21.837,-0.045517,0.87075,-3.1866,4.388,running
-22.115,11.295,3.0058,-3.158,-5.3104,running
-18.121,9.5986,4.763999999999999,-3.3134,-11.672,running
-19.014,9.3063,1.7206,-4.7262,-12.402000000000001,running
-18.166,3.7552,0.74516,-4.4556,-10.752,running
-18.313,-2.0456,1.0591,-4.1711,-11.802999999999999,running
-15.632,-0.203,0.7954,-4.2615,-10.085,running
-12.572000000000001,-3.7447,0.69911,-3.1418,-7.0002,running
-5.9589,-3.0643,1.0256,-3.3545,-5.3537,running
3.7915,-0.68506,0.7326,-6.4044,-4.4678,running
6.6776,-1.0523,0.25955,-13.149000000000001,-6.1734,running
2.1385,-0.35697,-0.13815,-19.22,-9.6985,running
-1.4328,-0.58409,-0.83726,-19.363,-12.459000000000001,running
-1.2917,-2.0809,-0.74935,-19.083,-13.599,running
-0.8796700000000001,0.04398,-0.69492,-18.849,-14.395999999999999,running
0.06944600000000001,1.0732,-0.58189,-19.192,-13.578,running
-6.5745,-0.5673199999999999,-0.35165,-15.289000000000001,-12.203,running
-5.8044,7.8992,0.012559,24.711,-9.5743,running
-12.969000000000001,-2.5669,-0.10884,-19.361,-6.7564,running
-21.680999999999997,-8.8658,-0.9293600000000001,-5.245,-4.4334,running
-21.791,-2.3816,0.47305,-6.3607,-3.5022,running
-16.713,7.343,1.3354,-14.395999999999999,-11.909,running
-18.307000000000002,2.1967,1.9927,-18.561,-18.840999999999998,running
-17.239,1.8739,2.4406,-7.386,-15.86,running
-17.726,0.43355,2.1727,-6.5164,-11.484000000000002,running
-17.195999999999998,-0.8036300000000001,0.60283,-7.1455,-8.2017,running
-12.719000000000001,-0.9144700000000001,-0.1842,1.4193,-6.6953,running
-9.2266,-1.8034,-0.96703,20.418,-3.8693,running
-3.2696,-0.6632,-0.9335399999999999,1.3074,-1.1973,running
2.5325,0.64984,0.38932,-10.004,-0.059092,running
6.3448,2.4593,1.1136,-11.79,3.279,running
2.2755,1.3778,-0.32234,-4.7569,5.8293,running
-0.5556399999999999,1.0143,-1.0382,7.3885,9.3777,running
-3.1919,1.5138,-2.4867,2.104,17.958,running
-4.4878,1.6632,-2.2899,1.2702,20.775,running
-2.2698,5.4078,-0.9879600000000001,1.3029,19.702,running
-10.88,8.1294,-0.66562,-0.0082574,16.586,running
-21.653000000000002,-9.2573,0.083726,-1.9702,13.257,running
-21.884,1.7548,2.7085,-2.0585,8.6943,running
-22.038,9.466000000000001,2.9974,-5.6899,4.353,running
-19.163,3.0869,1.7875,-8.0762,-11.452,running
-16.352,3.4643,0.26792,-8.3226,-18.882,running
-16.541,3.2957,0.43118999999999996,-8.0337,-16.035999999999998,running
-16.509,5.2584,0.25536,-5.0334,-18.787,running
-13.729000000000001,0.61129,-0.012559,-5.004,-18.718,running
-10.161,-2.5548,-0.99634,-4.1504,-14.035,running
-4.1488,-4.1755,-1.6871,-5.1593,-10.232999999999999,running
4.0444,-2.7271,-2.0345,-8.8257,-8.3378,running
7.2637,-2.5783,-2.3611,-12.790999999999999,-8.6407,running
3.92,-3.577,-1.8964,-19.352999999999998,-9.8519,running
-1.6616,-3.2813,-2.1392,-19.363,-11.658,running
-2.8325,-3.3246,-1.8629,-18.567,-11.431,running
-0.9142100000000001,-0.24913000000000002,-1.3312,-18.653,-12.447000000000001,running
-0.9633,2.2053,-1.574,-13.075,-14.414000000000001,running
-1.0305,-1.0021,-2.202,-17.807000000000002,-15.186,running
-9.4923,-0.13069,-2.0806,-19.361,-16.033,running
-15.356,4.6595,-0.75353,23.842,-15.937000000000001,running
-21.976,6.3646,1.595,6.2154,-18.807000000000002,running
-21.768,-3.0019,2.4867,-18.504,-18.885,running
-21.813000000000002,-2.2702,1.8796,-16.011,-18.792,running
-19.014,-0.8244100000000001,0.85819,-15.737,-18.808,running
-18.278,-0.25381,0.4898,-7.3815,-17.551,running
-16.570999999999998,-0.72968,-0.32234,-5.4488,-13.165,running
-13.292,1.9886,-0.6112,-1.3979,-10.998,running
-8.7937,3.8289,-0.9084200000000001,18.906,-9.1608,running
-2.6151,2.4739,-1.3605,2.0686,-4.4259,running
2.6603,1.8318,-1.662,-6.8156,1.0759999999999998,running
5.6985,2.4468,-1.2684,-12.934000000000001,6.6397,running
3.7106,0.83455,-0.9461,-4.0053,10.407,running
-1.6186,-0.38125,-0.46048999999999995,10.328,16.114,running
-3.1766,-0.25858000000000003,-0.37258,8.4726,18.875,running
-2.7067,-2.0389,-0.36002,3.8213,15.817,running
-3.0676,1.8658,-0.012559,-2.5457,12.142000000000001,running
-9.9089,8.5761,0.14652,1.4812,10.453,running
-16.599,-6.417999999999999,0.80377,0.91317,8.03,running
-21.814,-3.7430000000000003,2.1727,-0.27176999999999996,5.72,running
-22.083000000000002,9.2245,1.1345,-1.7206,1.6036,running
-21.443,14.079,0.53166,-2.9207,-14.453,running
-17.386,7.6907,-0.0041863,-3.8382,-18.869,running
-16.679000000000002,1.14,-0.054422000000000005,-4.2528,-16.192,running
-13.892999999999999,0.18989,-0.11302999999999999,-4.99,-18.798,running
-11.360999999999999,-1.6319,-0.16745,-3.5813,-16.865,running
-9.2589,-2.7139,-0.40188,-4.4875,-15.879000000000001,running
-4.3121,-3.5875,-0.18838,-5.5911,-15.501,running
1.1033,-1.6280000000000001,-0.16327,-10.085,-13.675,running
3.4349,-2.5526,-0.087912,-16.928,-11.765999999999998,running
1.5534,-1.9114,0.012559,-19.313,-9.3112,running
-0.050905,-1.4952,-0.046049,-19.362000000000002,-7.8724,running
-0.43041,-1.207,0.05860800000000001,-18.781,-7.6106,running
-0.40615999999999997,-0.90402,0.23443000000000003,-18.779,-7.5255,running
0.046364999999999996,0.71205,-0.45631000000000005,-18.824,-8.5144,running
0.32811999999999997,0.26073,-0.60701,-2.9130000000000003,-10.953,running
-1.6783,-3.4582,-1.5824,-14.661,-12.545,running
-9.7391,-4.4611,0.23861999999999997,22.819000000000003,-14.302,running
-21.831,0.63269,-0.9712200000000001,-13.984000000000002,-15.895999999999999,running
-21.874000000000002,0.7892,1.2684,-0.054062,-15.913,running
-21.965,3.2836,1.9383,6.562,-17.46,running
-21.835,-2.18,1.1805,1.7994,-13.642000000000001,running
-20.041,-2.4742,0.5484,-5.159,-9.1145,running
-19.044,-2.8412,0.23443000000000003,-4.0539,-3.2716,running
-17.868,-1.044,-0.34328000000000003,-3.557,1.5792,running
-11.424000000000001,2.5133,-0.37258,-6.6645,3.571,running
-6.8279,3.011,-0.4898,1.8902,5.3985,running
-1.3735,3.5219,-0.5484,-5.0088,4.1996,running
7.2024,4.0219,-0.56096,-8.1645,5.3165,running
6.3475,0.8058,0.05860800000000001,-18.77,6.8927,running
2.2187,0.17797000000000002,0.77028,-7.6566,8.5212,running
-1.9734,2.2074,0.9837799999999999,3.7693,11.144,running
-2.2347,2.6421,0.96285,3.7425,13.05,running
-0.59185,0.80481,0.91261,1.0681,15.119000000000002,running
0.0821,-0.064573,0.34746,1.8013,15.503,running
-4.836,4.4238,1.8587,-0.36032,14.507,running
-9.7105,-0.8400299999999999,0.6405,-0.9321299999999999,13.3,running
-21.932,2.6438,1.7875,-0.0061289,13.002,running
-22.114,10.752,2.3694,-1.2779,12.963,running
-22.033,8.2176,1.8336,-3.5728,9.4837,running
-19.922,6.7039,1.7331,-6.4342,3.2851,running
-17.518,5.6806,2.0094,-5.7606,-7.9352,running
-17.461,4.3772,2.0094,-4.5701,-7.8453,running
-14.089,0.38463,1.9173,-4.5956,-7.6770000000000005,running
-11.323,-3.0646,2.001,-4.8709,-8.9882,running
-6.8328,-3.8123,2.2815,-4.5692,-8.4032,running
0.37498000000000004,-4.1025,2.6541,-5.5707,-8.9417,running
6.6203,-2.7326,2.3987,-13.083,-9.5594,running
5.7881,-1.0231,2.2397,-19.312,-10.513,running
1.6771,-1.5323,2.2145,-19.364,-13.745999999999999,running
-0.7112,-4.843999999999999,2.2648,-18.965999999999998,-14.106,running
-1.6339,-4.1651,1.8378,-18.685,-13.040999999999999,running
0.9188700000000001,0.5211399999999999,1.8168,-16.026,-13.126,running
-0.54672,2.5884,2.2313,-4.4739,-13.809000000000001,running
-8.2218,-7.0913,1.7038,-17.410999999999998,-14.175999999999998,running
-14.524000000000001,6.9939,1.595,-17.942999999999998,-12.867,running
-22.055999999999997,7.8742,2.3819999999999997,-17.464000000000002,-12.54,running
-21.633000000000003,-12.819,3.3993,-5.2114,-13.785,running
-21.837,-2.0779,3.3155,-5.9843,-9.7091,running
-21.906,0.8389,3.2276,-7.1119,-7.007999999999999,running
-20.68,1.1909999999999998,3.1606,-5.7796,-4.5611,running
-18.134,0.63531,2.9639,-4.0737,0.026158999999999998,running
-13.499,2.7323,2.6667,-2.7325,1.3929,running
-8.602,5.3525,2.4699,8.4463,1.663,running
-3.5118,3.873,2.3401,-1.4217,2.4709,running
1.9469999999999998,0.12689,2.1057,-6.582999999999999,3.3195,running
6.3056,-3.1574,2.1936,-10.163,6.1137,running
7.5945,-2.4545,1.821,-9.5528,10.328,running
0.84977,-1.5795,1.7666,3.6406,13.811,running
-2.033,1.1463,2.0638,8.3087,14.967,running
-0.37417,1.537,2.1015,3.7212,14.638,running
-0.81166,4.2192,2.6289999999999996,0.83509,13.245999999999999,running
-9.2673,5.2848,2.989,1.0502,13.196,running
-17.387999999999998,1.2212,2.8341,-2.9264,13.969000000000001,running
-22.004,5.2652,3.7844,-3.1045,13.251,running
-21.961,3.1014,3.4621,-3.0324,9.1533,running
-22.039,4.9982,3.4453,-2.5806,12.948,running
-18.815,7.4119,3.2904,-0.2815,5.1137,running
-18.454,8.0677,3.2695,-3.8282,-8.8713,running
-16.834,4.8354,3.0099,-5.159,-18.753,running
-13.814,-0.21581,3.0434,-4.7682,-10.8,running
-8.6468,-5.0355,3.19,-4.692,-8.1936,running
-4.6422,-4.2534,3.0895,-3.591,-8.059,running
1.6375,-2.0778,3.0853,-4.0477,-8.8316,running
4.2681,-1.2818,3.0434,-10.568,-9.1168,running
3.2524,-1.508,3.0895,-17.942,-9.0028,running
2.3393,-1.8149,2.3819999999999997,-19.364,-9.6837,running
0.312,-3.4788,1.9173,-19.363,-9.0345,running
-0.46338999999999997,-2.0832,1.7415,-18.726,-7.7551,running
-0.29753,-0.27493,1.2559,-18.625999999999998,-7.9764,running
-0.8690200000000001,-0.48858,2.3066,-9.4972,-7.7602,running
-1.5152,-2.5235,1.0131,-18.248,-6.3612,running
-7.8985,-2.5522,1.2684,-19.093,-4.4383,running
-15.655,2.9477,1.1429,24.802,-1.4877,running
-21.885,0.81074,2.1978,-18.863,2.8369,running
-21.980999999999998,4.1124,2.7671,-11.867,3.4234,running
-21.967,1.3721,2.8341,-2.7483,6.6254,running
-21.919,0.9779399999999999,2.6122,-15.196,7.2351,running
-20.545,-1.516,2.089,-9.1784,3.1060000000000003,running
-17.262,-0.5454600000000001,1.8796,-5.7489,5.5049,running
-14.325999999999999,2.1539,1.9048,-4.8668,3.8933,running
-9.4819,4.3965,2.001,-8.1536,3.8126,running
-5.8549,3.3527,2.068,-0.26349,3.2904,running
0.38225,1.0898,2.2564,-7.0715,2.7985,running
6.8623,-0.6925399999999999,2.1518,-3.4999,3.9227,running
7.724,-0.8460200000000001,1.8336,-8.9958,3.8252,running
3.6006,1.2815,2.0597,-5.6903,5.4619,running
-0.84126,1.6588,1.7080000000000002,3.7214,8.049,running
-1.7395,0.10478,3.7174,2.2921,11.515999999999998,running
-1.9953,1.7867,2.2606,0.83755,14.748,running
-5.5551,3.5117,3.0099,-1.3906,16.298,running
-13.62,-0.32918000000000003,3.7216,-2.1968,14.885,running
-22.049,8.53,4.2282,-1.6335,14.318,running
-22.065,7.2926,4.2784,-2.7944,13.82,running
-22.069000000000003,8.0064,3.529,-2.7374,19.403,running
-17.639,3.6436,3.3155,-2.9923,11.044,running
-17.102,8.1455,3.4997,-3.5451,-2.4129,running
-16.043,4.1546,3.4997,-4.12,-6.4346,running
-14.061,-0.0024651,3.5416,-2.7358,-3.6767,running
-11.235,-2.3743,3.6797,-3.4810000000000003,-7.5409,running
-7.8011,-3.8864,3.8723,-3.6003,-7.1459,running
-1.54,-3.8089999999999997,4.0105,-4.0445,-5.6133,running
4.6064,-3.0481,3.9393,-10.714,-5.57,running
4.833,-2.2548,3.9853,-17.748,-7.4667,running
1.9866,-0.84375,3.6672,-19.363,-8.7981,running
-0.019162000000000002,-0.55703,2.9304,-19.362000000000002,-10.171,running
0.19785999999999998,-1.3073,3.8681,-18.624000000000002,-10.831,running
-1.1299,-1.0814,2.3108,-18.795,-10.979000000000001,running
-0.14987999999999999,-0.08161,2.8089999999999997,-11.705,-11.189,running
-3.8061,-3.13,2.8383,-18.278,-11.92,running
-13.934000000000001,0.72925,2.7797,-19.25,-12.362,running
-21.997,7.4339,2.6164,24.613000000000003,-11.694,running
-21.903000000000002,0.21143,3.1816,-19.257,-8.8804,running
-21.939,1.9864,3.4035,-18.912,-7.1371,running
-21.775,-5.1844,3.102,-19.011,-7.7963,running
-21.858,-2.0616,3.3072,-14.117,-1.4567,running
-17.637999999999998,0.57499,3.4244,-6.2594,2.3438,running
-13.435,2.0491,3.1732,-1.7799,6.5395,running
-10.2,3.9339,3.0727,-1.1754,6.582000000000001,running
-6.7315,5.2642,3.6128,10.985999999999999,5.6887,running
-2.6735,2.363,3.3114,-1.2961,6.5202,running
1.983,1.3547,2.696,-7.6157,6.81,running
4.7417,2.3097,2.2648,-9.9075,6.0238,running
3.4502,3.247,1.7415,-1.8764,5.9466,running
-0.071004,3.5502,2.7127,3.4017,7.33,running
-1.0844,3.2110000000000003,1.5531,5.3375,8.2846,running
1.0457,-0.26309,2.2773,1.0482,10.212,running
-0.77544,-1.1271,2.5829,0.13939000000000001,10.915,running
-2.2192,3.384,2.8592,-1.8579,10.402000000000001,running
-11.758,0.51056,2.763,-3.4956,9.6223,running
-20.886,-4.7035,3.9267,-2.7769999999999997,11.985,running
-22.004,3.2265,3.9226,-4.9958,16.85,running
-22.141,10.562999999999999,3.5374,-7.7116,21.414,running
-19.855,8.9111,2.9765,-4.349,12.100999999999999,running
-18.682000000000002,7.3398,2.9219999999999997,-4.6201,1.6623,running
-16.082,6.6484,3.0644,-3.2368,-8.3406,running
-13.454,1.9903,3.1146,-3.3955,-4.2465,running
-9.8165,-4.1266,3.5081,-3.7175,-6.3293,running
-6.8134,-4.2785,3.3281,-4.971,-7.2903,running
2.215,-2.1619,3.3197,-7.6418,-6.9542,running
8.9173,-1.4194,3.1565,-10.857000000000001,-7.8365,running
7.1375,-1.3179,2.1308,-15.207,-9.8204,running
0.4247,-3.5580000000000003,3.6672,-19.361,-11.200999999999999,running
-1.5930000000000002,-4.6930000000000005,2.6332,-19.236,-12.588,running
-2.0335,-2.8715,2.9053,-18.727,-12.384,running
-0.5791,-0.33798,2.9723,-18.775,-11.058,running
-1.7363,-0.55874,3.0309,-2.6845,-11.252,running
-5.5388,-7.4014,2.8341,-18.956,-12.788,running
-13.304,4.0991,2.6039,-17.543,-14.584000000000001,running
-22.114,10.735,2.5704,-18.652,-12.679,running
-21.945,4.3185,2.7127,3.3498,-8.0123,running
-21.833000000000002,-1.7831,2.5327,-10.558,-5.2492,running
-21.857,-1.5771,2.516,-10.494000000000002,-0.89555,running
-17.63,-2.8425,2.4657,-5.115,3.2274,running
-15.497,-2.405,2.5118,-3.9795,8.8203,running
-11.368,0.71301,2.5243,-7.0023,9.0548,running
-7.0845,2.7112,2.1811,-1.4199,8.3607,running
-0.11627,2.7834,1.8168,-7.5392,7.2011,running
6.1036,0.87823,1.7834,-8.269,5.5809,running
5.3997,1.7309,1.8043,-4.3632,4.5743,running
1.0482,2.1343,2.4532,-2.2788,5.5319,running
-2.1482,2.866,2.315,5.3763,7.178,running
-1.4051,2.5777,3.2946,3.8527,9.9496,running
-2.8095,2.092,3.7049,1.4442,11.873,running
-4.3496,7.3786,3.7342,-0.25677,11.328,running
-11.661,-0.79159,3.3867,-1.3748,9.8315,running
-21.796999999999997,-4.5756,3.9560000000000004,-2.4905,9.5648,running
-22.026999999999997,4.3808,3.9853,-3.2112,10.98,running
-22.051,7.0881,2.9723,-5.5537,13.22,running
-19.83,11.179,2.9555,-5.9765,12.152000000000001,running
-17.377,6.7514,3.0937,-5.1464,0.39655,running
-17.89,1.0679,2.9806,-5.5448,-18.825,running
-16.913,-1.8009,3.2109,-4.9244,-6.8231,running
-13.023,-4.3858,3.2402,-4.9883,-4.007,running
-8.0052,-5.2971,3.4244,-3.7712,-8.1441,running
2.0851,-1.7297,3.1104,-6.0982,-8.6172,running
6.2132,1.463,2.9137,-11.182,-9.6427,running
5.8918,-0.6521899999999999,2.5704,-15.674000000000001,-10.45,running
2.9437,-0.2133,2.6206,-19.363,-13.537,running
1.2466,-1.7245,2.2145,-19.075,-9.7732,running
0.5064,-2.593,2.5327,-18.673,-9.7522,running
0.43044,0.19542,2.4783,-18.913,-9.0035,running
-1.3611,0.3803,2.1434,-14.995999999999999,-10.431,running
-2.7554,-0.6127600000000001,2.0345,0.13905,-12.782,running
-6.364,-12.606,1.7373,-11.745,-12.409,running
